id,age,income_level,debt_level,region,loan_access,data_accuracy,misidentified_vulnerability,access_to_bank_account,access_to_credit_card,access_to_insurance,financial_literacy_score,vulnerable,savings_amount,income_stability,credit_score,loan_history,late_payments_yearly,bankruptcies_filed,credit_utilisation_ratio,access_to_counselling,financial_shocks_annual,marital_status,no_dependents,creditworthy,monthly_expenses,access_financial_education,has_emergency_savings,financially_resilient,employment_status
b66fef22-3cc9-4514-990c-9235e0b72072,70,56609.61,8868.58,Suburban,FALSE,,,TRUE,TRUE,TRUE,98,TRUE,142985.92,Unstable,721,TRUE,8,0,0.17,,,,,,,,,,Retired
a6b07e25-14e9-4657-b86f-612f0c51bed0,22,59788.66,19714.39,Suburban,TRUE,,,TRUE,FALSE,TRUE,93,FALSE,11609.57,Stable,577,FALSE,4,1,0.58,,,,,,,,,,Self-employed
34024cfc-e1ee-43f9-9a6e-597d3830b7f5,31,59605,34767.2,Urban,TRUE,,,TRUE,FALSE,FALSE,50,FALSE,52085.09,Stable,443,TRUE,2,0,0.36,,,,,,,,,,Self-employed
216dd6f4-8d24-4963-a709-508fa5ac472d,76,65588.66,46754.08,Rural,TRUE,,,TRUE,FALSE,FALSE,66,FALSE,68025.48,Stable,790,FALSE,2,0,0.53,,,,,,,,,,Unemployed
fb945a43-1c81-43b5-adfb-fc85b8985ab1,62,78376.16,26514.84,Suburban,FALSE,,,TRUE,FALSE,TRUE,61,TRUE,39753.71,Stable,400,FALSE,0,0,0.5,,,,,,,,,,Retired
412e3fef-105c-47f0-b3ac-0971aa46febb,48,24994.91,8373.33,Rural,TRUE,,,TRUE,TRUE,FALSE,41,FALSE,98909.77,Stable,621,TRUE,3,0,0.54,,,,,,,,,,Unemployed
7e43ab5a-7cb0-48d2-a155-6c1cb1dd6591,36,42909.47,5477.11,Suburban,FALSE,,,TRUE,TRUE,TRUE,61,TRUE,120814.56,Unstable,512,TRUE,9,0,0.59,,,,,,,,,,Employed
ceff5448-fb54-4eae-bb12-245a2a7ad5c5,22,61534.01,428.79,Rural,FALSE,,,TRUE,TRUE,TRUE,4,TRUE,37312.02,Unstable,410,TRUE,2,0,0.35,,,,,,,,,,Retired
bfa8cac5-9971-4664-acc3-bd2947758fe7,26,24580.95,35396.76,Urban,TRUE,,,TRUE,FALSE,TRUE,63,FALSE,136933.01,Stable,701,FALSE,8,0,0.68,,,,,,,,,,Self-employed
e91a1706-fb6d-4304-a955-5bcd447d0ad4,20,19853.15,46899.03,Suburban,TRUE,,,TRUE,TRUE,FALSE,67,TRUE,59818,Stable,802,TRUE,4,0,0.23,,,,,,,,,,Employed
9e92e92f-c71e-4638-802e-c30d080663c1,36,32624.42,32515.03,Suburban,FALSE,,,TRUE,TRUE,FALSE,17,TRUE,3285.73,Stable,576,FALSE,2,0,0.49,,,,,,,,,,Employed
82748b61-2ade-4409-9732-c13761ec432d,55,40292.54,3770.89,Urban,TRUE,,,TRUE,FALSE,TRUE,40,FALSE,31359.25,Stable,839,TRUE,5,0,0.76,,,,,,,,,,Retired
5c59477b-e448-4f83-b558-ab6f786fda78,47,17259.44,24826.44,Suburban,TRUE,,,TRUE,TRUE,FALSE,15,TRUE,59638.34,Unstable,333,TRUE,2,0,0.76,,,,,,,,,,Retired
f91d0be1-95f5-414b-b09d-028424d58fcb,82,35651.3,1509.3,Urban,TRUE,,,TRUE,TRUE,FALSE,47,FALSE,131492.75,Stable,732,TRUE,3,0,0.47,,,,,,,,,,Self-employed
d2a652df-1ca8-4870-a5d8-b82518f78c00,36,98825.01,22984.19,Suburban,TRUE,,,TRUE,TRUE,FALSE,19,FALSE,143335.42,Stable,686,TRUE,9,0,0.73,,,,,,,,,,Self-employed
91792d30-026c-4800-8b09-d661acc92e96,35,31944.07,11315.77,Rural,TRUE,,,TRUE,FALSE,TRUE,46,FALSE,115280.46,Stable,707,TRUE,5,0,0.42,,,,,,,,,,Employed
526704e3-8e36-498d-ac80-8a4835357956,35,30039.36,34092.77,Suburban,FALSE,,,TRUE,FALSE,FALSE,65,TRUE,144636.76,Stable,368,FALSE,5,0,0.35,,,,,,,,,,Self-employed
2d782ea1-f2c3-4420-8142-ae50897ba837,18,44635.37,23858.26,Suburban,FALSE,,,TRUE,TRUE,FALSE,64,TRUE,34392.76,Stable,424,TRUE,9,0,0.41,,,,,,,,,,Employed
895745f5-f5bf-4cd1-848f-74efa775bbeb,66,54220.62,21131.34,Suburban,TRUE,,,TRUE,FALSE,TRUE,55,TRUE,146796.02,Unstable,554,FALSE,2,0,0.26,,,,,,,,,,Self-employed
0c4ba849-e0a6-4540-9997-f70b081a59c3,58,77078.2,4964.49,Suburban,TRUE,,,TRUE,TRUE,TRUE,61,TRUE,20695.91,Stable,697,TRUE,1,0,0.49,,,,,,,,,,Employed
cf13e787-592a-418e-bfc6-f9f06199a943,51,97206,28200.46,Suburban,TRUE,,,TRUE,FALSE,FALSE,78,FALSE,105264.22,Stable,602,TRUE,7,0,0.61,,,,,,,,,,Employed
b1d2e926-3a53-4302-9dc5-2e7a859184fc,70,85159.55,49126.93,Rural,TRUE,,,TRUE,TRUE,FALSE,7,FALSE,95082.14,Stable,363,TRUE,0,0,0.34,,,,,,,,,,Unemployed
d163b695-f6d5-4427-ac96-2bc04ef5d1b2,22,88359.64,2088.15,Urban,FALSE,,,TRUE,TRUE,FALSE,3,TRUE,4253.19,Stable,778,TRUE,6,1,0.89,,,,,,,,,,Self-employed
9d274df0-ea28-4a50-903a-b704da5642f9,38,88344.67,932.81,Rural,TRUE,,,TRUE,TRUE,FALSE,94,FALSE,101138.85,Stable,519,FALSE,9,0,0.14,,,,,,,,,,Retired
fc7dc537-fa1b-4a03-8020-1b8049d28ab0,60,14520.52,8168.57,Rural,TRUE,,,TRUE,TRUE,FALSE,60,TRUE,39991.61,Stable,515,TRUE,8,0,0.81,,,,,,,,,,Self-employed
4ebb0632-31d7-41a8-acbb-05f287a6c9ae,50,7496.35,32378.5,Suburban,TRUE,,,TRUE,TRUE,TRUE,46,TRUE,58784.58,Stable,551,FALSE,2,0,0.7,,,,,,,,,,Self-employed
a4520534-a2d7-4e52-9dfb-c6b8f88891c6,63,44522.78,39624.93,Rural,FALSE,,,TRUE,TRUE,FALSE,68,TRUE,17583.42,Stable,582,FALSE,4,2,0.41,,,,,,,,,,Unemployed
781dabd6-8407-425a-b4bf-222eed269d13,28,49045.07,46080.46,Suburban,FALSE,,,TRUE,FALSE,FALSE,76,TRUE,99933.78,Stable,808,TRUE,1,0,0.65,,,,,,,,,,Retired
1f4ddf75-bbb4-47e1-a255-7f4965950c72,25,10491.42,2229.87,Rural,FALSE,,,TRUE,FALSE,FALSE,55,TRUE,70485.39,Stable,827,FALSE,8,0,0.16,,,,,,,,,,Retired
50466757-ca04-47b4-8313-d6adfa702e10,57,25082.9,2592.64,Urban,TRUE,,,FALSE,TRUE,FALSE,86,TRUE,95341.12,Stable,629,TRUE,4,0,0.67,,,,,,,,,,Self-employed
78cfc2ab-dcfb-4922-83d9-2a119476a3f7,52,69320.52,21690.71,Suburban,TRUE,,,TRUE,TRUE,TRUE,86,FALSE,118193.44,Stable,358,TRUE,8,0,0.51,,,,,,,,,,Self-employed
9a0edfa3-724f-40f3-8e20-1533f3a40115,66,44306.09,46874.1,Suburban,TRUE,,,FALSE,FALSE,TRUE,30,TRUE,9515.48,Stable,498,TRUE,0,0,0.73,,,,,,,,,,Retired
09c37091-f096-4cb8-a48d-af517cbc706c,78,40997.96,41167.44,Suburban,TRUE,,,FALSE,FALSE,TRUE,60,TRUE,18268.69,Unstable,533,FALSE,1,0,0.43,,,,,,,,,,Employed
4e4a7802-0757-4e49-8058-f8bf7b81b288,42,38710.43,38390.92,Rural,TRUE,,,TRUE,FALSE,TRUE,85,FALSE,144316.93,Stable,430,FALSE,5,2,0.68,,,,,,,,,,Unemployed
f7cfce30-287e-4d3e-a3d7-d18f1bc8bf26,30,51215.72,28884.56,Suburban,FALSE,,,TRUE,TRUE,TRUE,55,TRUE,113581.93,Stable,479,TRUE,6,0,0.88,,,,,,,,,,Unemployed
889d4d3d-764a-44bc-8369-4ff4f34910fd,40,31423.38,33091.86,Rural,FALSE,,,TRUE,FALSE,TRUE,70,TRUE,11295.31,Stable,687,TRUE,1,0,0.57,,,,,,,,,,Self-employed
fa5a4720-6a0a-4baa-ab55-73a347fd5969,52,16699.37,14259.23,Rural,TRUE,,,FALSE,TRUE,TRUE,26,TRUE,7220.48,Stable,645,TRUE,6,0,0.35,,,,,,,,,,Employed
afd23f94-8d66-4772-be6c-bb4c3cfa290f,55,81066.29,14057.03,Urban,TRUE,,,TRUE,TRUE,FALSE,30,FALSE,17458.42,Unstable,809,TRUE,2,0,0.48,,,,,,,,,,Self-employed
3a5d7fe6-7fff-4eb0-a7eb-31c00ea2ffd8,69,93023.47,43469.34,Urban,TRUE,,,TRUE,TRUE,FALSE,49,FALSE,53369.57,Stable,828,TRUE,7,0,0.13,,,,,,,,,,Retired
e20ad654-8869-4595-9c49-0840d1010164,57,5142.28,18709.42,Urban,TRUE,,,TRUE,FALSE,TRUE,78,TRUE,4428.09,Stable,339,TRUE,2,0,0.21,,,,,,,,,,Unemployed
1f3b8300-022a-4c31-ab1f-ba7ea1af90a4,28,57222.67,23762.93,Urban,FALSE,,,TRUE,TRUE,FALSE,4,TRUE,43652.87,Stable,516,TRUE,9,0,0.51,,,,,,,,,,Employed
a1fed8e6-055c-499d-8252-4e9766c40377,32,51058.43,10750.44,Urban,TRUE,,,TRUE,FALSE,FALSE,31,TRUE,117194.46,Stable,721,TRUE,0,0,0.29,,,,,,,,,,Self-employed
13b88348-dbd4-48c2-9fd8-323fb643d9f2,53,92927.63,19633.4,Urban,TRUE,,,TRUE,FALSE,FALSE,75,FALSE,139251.5,Unstable,486,TRUE,9,0,0.22,,,,,,,,,,Employed
5bfaa325-cd65-42b6-9c1c-b4113e58f73b,40,90232.98,10546.02,Suburban,TRUE,,,TRUE,TRUE,FALSE,99,FALSE,111123.82,Stable,318,TRUE,7,0,0.95,,,,,,,,,,Unemployed
ab68e0c7-60c9-4ead-80e6-b5958958fbee,32,77676.56,45184.29,Suburban,FALSE,,,FALSE,TRUE,FALSE,20,TRUE,92830.19,Stable,543,FALSE,8,0,0.29,,,,,,,,,,Employed
4208389a-a557-4685-a224-c4e6070feab4,28,34706.31,34497.52,Suburban,TRUE,,,TRUE,FALSE,TRUE,3,FALSE,68958.95,Stable,599,FALSE,8,0,0.67,,,,,,,,,,Self-employed
9758735f-8a1f-4e6c-97df-7b2074d2ec49,54,71381.95,16411.68,Urban,FALSE,,,TRUE,FALSE,FALSE,70,TRUE,65817.71,Stable,702,TRUE,9,0,0.66,,,,,,,,,,Employed
89db0f6a-a2a4-4140-bce1-8275c8dd9440,59,50443.62,40834.98,Rural,FALSE,,,TRUE,TRUE,FALSE,27,TRUE,144752.4,Stable,373,TRUE,6,0,0.78,,,,,,,,,,Retired
b74c9536-9560-4f6b-ad46-843fe4661e8f,84,5353.82,48332.27,Urban,FALSE,,,TRUE,FALSE,FALSE,34,TRUE,132422.97,Stable,387,FALSE,8,1,0.91,,,,,,,,,,Self-employed
44890713-3a4e-4e88-b806-6fc570adbc76,68,75691.18,24511.81,Suburban,FALSE,,,TRUE,FALSE,TRUE,81,TRUE,105821.82,Stable,608,FALSE,9,0,0.1,,,,,,,,,,Employed
33a80723-83b9-4481-ab86-ee6febd4556d,52,20894.89,28132.11,Rural,TRUE,,,TRUE,FALSE,FALSE,42,FALSE,68440.66,Stable,762,FALSE,1,0,0.36,,,,,,,,,,Self-employed
88591187-f79a-4141-888d-534e4434de9d,71,42750.46,28833.55,Rural,TRUE,,,TRUE,TRUE,TRUE,64,TRUE,54300.56,Unstable,408,FALSE,5,0,0.78,,,,,,,,,,Unemployed
19a5a43a-e45c-4039-9c25-434dcfb67a67,83,57579.96,12494.68,Rural,FALSE,,,TRUE,TRUE,TRUE,34,TRUE,143770.9,Stable,721,TRUE,6,0,0.43,,,,,,,,,,Employed
cbf70fcb-60db-4f68-b018-d4e995e04d16,28,21527.87,26285.63,Urban,TRUE,,,FALSE,TRUE,TRUE,20,TRUE,66059.65,Stable,340,FALSE,6,0,0.62,,,,,,,,,,Self-employed
19c05183-c928-4db3-b586-c0ae9e287139,18,88635.03,43758.91,Urban,TRUE,,,TRUE,TRUE,TRUE,96,FALSE,33364.14,Stable,466,TRUE,3,0,0.57,,,,,,,,,,Unemployed
cc82221c-942c-4dea-b68e-6ce3ce3329fa,84,26969.33,12045.17,Suburban,TRUE,,,TRUE,TRUE,FALSE,25,TRUE,117381.81,Unstable,711,FALSE,3,0,0.45,,,,,,,,,,Self-employed
5ffdac05-360b-44cb-804f-4f780e6bac60,84,24508.45,45110.83,Urban,TRUE,,,FALSE,TRUE,FALSE,61,TRUE,42962.5,Stable,321,TRUE,1,0,0.13,,,,,,,,,,Self-employed
f1db6acb-c2e1-4519-99ef-a03839a66d8c,38,47443.63,11645.96,Rural,TRUE,,,TRUE,TRUE,TRUE,80,FALSE,39409.48,Unstable,396,TRUE,8,0,0.69,,,,,,,,,,Self-employed
c852d72e-d7e8-405a-9a38-5730d5bd5f97,45,5862.97,20401.56,Suburban,TRUE,,,TRUE,TRUE,FALSE,17,TRUE,144847.61,Stable,828,TRUE,3,0,0.7,,,,,,,,,,Unemployed
e78ecd88-e03d-4b18-a33a-0dbc1fbd67b7,41,93457.07,3073.03,Rural,TRUE,,,FALSE,TRUE,FALSE,47,TRUE,142773.02,Unstable,776,FALSE,6,0,0.8,,,,,,,,,,Self-employed
efb1b911-fc91-4def-ba6c-627500bdc81a,77,41939.62,48559.27,Suburban,FALSE,,,TRUE,TRUE,TRUE,6,TRUE,94022.33,Stable,740,TRUE,7,0,0.75,,,,,,,,,,Unemployed
d9fee932-898e-4c65-96af-272f576b9a79,74,44996.49,43555.94,Rural,TRUE,,,FALSE,FALSE,TRUE,26,TRUE,13442.32,Stable,328,TRUE,4,0,0.51,,,,,,,,,,Retired
707274fb-a233-4471-b77d-078fcea80946,56,95243.94,13464.19,Urban,TRUE,,,TRUE,TRUE,FALSE,79,FALSE,10651.17,Stable,757,TRUE,3,0,0.53,,,,,,,,,,Self-employed
6389a53b-ce5d-459c-9049-2c4ba2faa8b8,76,65922.24,16272.18,Rural,TRUE,,,FALSE,TRUE,TRUE,28,TRUE,130587.73,Stable,655,TRUE,2,0,0.55,,,,,,,,,,Retired
fc9b9819-7c07-42c7-84fc-698c69aee6a3,28,99292.34,18414.17,Rural,TRUE,,,TRUE,TRUE,FALSE,64,TRUE,3765.35,Stable,598,TRUE,2,0,0.69,,,,,,,,,,Employed
fdb16c4d-ba77-4930-9e99-836f6955f11f,19,47281.94,30896.39,Rural,TRUE,,,TRUE,TRUE,TRUE,17,FALSE,89930.42,Unstable,347,FALSE,5,0,0.49,,,,,,,,,,Unemployed
3808a1e1-15b7-4819-bd72-11e679e315ad,27,17320.72,18501.11,Urban,FALSE,,,TRUE,FALSE,TRUE,47,TRUE,32289.01,Stable,342,FALSE,1,0,0.97,,,,,,,,,,Unemployed
5a3d7b0a-0886-44a1-86f2-7800d2287165,60,89334.7,34459.72,Rural,TRUE,,,TRUE,TRUE,TRUE,13,FALSE,74319.74,Stable,478,FALSE,1,0,0.93,,,,,,,,,,Employed
1bcb9e8a-8f54-4909-8acd-2da341be82d2,31,81283.73,45927.39,Rural,FALSE,,,TRUE,TRUE,FALSE,6,TRUE,132008.55,Stable,654,TRUE,1,0,0.18,,,,,,,,,,Retired
6b920b5e-bded-462f-874a-edac8e1a84b5,27,44890.29,38657.46,Rural,TRUE,,,TRUE,FALSE,FALSE,75,FALSE,121540.84,Stable,657,TRUE,7,0,0.47,,,,,,,,,,Employed
7c85b759-ed3e-4248-8bc8-7c17ce33332f,33,93691.83,28152.48,Rural,FALSE,,,TRUE,FALSE,TRUE,63,TRUE,48213.07,Stable,314,FALSE,0,0,0.78,,,,,,,,,,Retired
231fe7d6-0b4b-4819-9e8e-7ec992be02ee,26,12076.59,33837.9,Rural,FALSE,,,TRUE,TRUE,FALSE,79,TRUE,56619,Unstable,393,TRUE,6,0,0.85,,,,,,,,,,Self-employed
2e10fd64-6833-4f65-b1da-7985638b35e3,71,88131.96,15200.89,Urban,FALSE,,,TRUE,FALSE,FALSE,29,TRUE,111313.44,Unstable,614,FALSE,7,0,0.76,,,,,,,,,,Retired
7339ce90-6cc0-4002-b85e-4bcb81423ab5,80,46681.38,47429.11,Rural,TRUE,,,TRUE,TRUE,TRUE,15,TRUE,108862.18,Stable,591,FALSE,8,0,0.12,,,,,,,,,,Employed
f3d3d0f4-ad9a-45c8-8e83-b8af568203b0,57,14352.35,21738.38,Suburban,TRUE,,,TRUE,TRUE,FALSE,96,TRUE,132507.6,Stable,363,FALSE,1,0,0.39,,,,,,,,,,Unemployed
6bcc68af-64ab-4907-b41a-2074ccb6c7b3,32,63053.55,31618.25,Urban,TRUE,,,TRUE,TRUE,TRUE,84,FALSE,139653.5,Stable,374,TRUE,3,0,0.3,,,,,,,,,,Self-employed
ed091db2-ab5b-43bb-8564-5aead596782e,79,85213.47,46333.48,Urban,TRUE,,,TRUE,TRUE,TRUE,77,FALSE,103689.87,Unstable,306,FALSE,4,0,0.54,,,,,,,,,,Unemployed
6ff3272d-5ba0-4657-8d3e-efbe4c5ffb9d,34,51554.63,24443.82,Rural,FALSE,,,TRUE,FALSE,FALSE,62,TRUE,138769.34,Stable,429,TRUE,5,0,0.56,,,,,,,,,,Self-employed
8450ce09-bc1d-4ac1-b153-435bece8192a,38,35552.09,8870.05,Urban,FALSE,,,TRUE,TRUE,FALSE,38,TRUE,35191.93,Unstable,845,TRUE,7,0,0.73,,,,,,,,,,Retired
15866e88-a1b0-46f3-9fa3-a76c6bf5561d,26,90104.34,20762.38,Urban,TRUE,,,TRUE,TRUE,FALSE,98,FALSE,12166.86,Stable,543,TRUE,9,0,0.75,,,,,,,,,,Self-employed
82d6021b-f5b7-49fa-b503-0ac97a94a0ad,70,15944.32,37355.21,Urban,FALSE,,,TRUE,TRUE,TRUE,68,TRUE,137778.69,Stable,373,FALSE,6,1,0.23,,,,,,,,,,Retired
d33c43f5-f4b9-4cca-8055-63aed9bb27af,53,8982.62,32816.39,Urban,TRUE,,,TRUE,TRUE,TRUE,15,TRUE,108980.07,Stable,497,TRUE,0,0,0.73,,,,,,,,,,Retired
6866923c-d978-47b0-8f54-1ee88c2f39fb,73,34784.98,32667.27,Rural,TRUE,,,TRUE,FALSE,FALSE,45,TRUE,99636.01,Stable,668,TRUE,5,0,0.69,,,,,,,,,,Retired
4c6edb05-0823-4d4c-9d6c-32c6db5772df,45,37363.54,43071.9,Urban,TRUE,,,TRUE,TRUE,FALSE,45,TRUE,68773.68,Stable,446,TRUE,3,0,0.8,,,,,,,,,,Self-employed
a18e1dd8-86a4-424f-a001-6e9852b09a7a,41,63976.18,16140.96,Urban,FALSE,,,TRUE,FALSE,TRUE,22,TRUE,33434.69,Stable,726,TRUE,6,0,0.4,,,,,,,,,,Unemployed
41c8164e-53de-4b49-a72d-df4f7e84b377,78,16409.44,29374.81,Rural,TRUE,,,TRUE,TRUE,FALSE,58,TRUE,120568.03,Stable,520,FALSE,9,0,0.93,,,,,,,,,,Unemployed
1c529f02-b0d3-4a66-b945-54cf1e6944af,57,89648.12,13966.77,Suburban,FALSE,,,FALSE,TRUE,TRUE,12,TRUE,30735.09,Stable,809,FALSE,4,0,0.58,,,,,,,,,,Retired
089ffd3f-e836-4f12-9d32-7930a06e7e91,70,9253.59,1963.12,Suburban,TRUE,,,TRUE,FALSE,FALSE,75,TRUE,121347.21,Stable,720,TRUE,9,0,0.56,,,,,,,,,,Employed
8b008730-9359-4f23-a71f-8229aacd7137,74,30358.64,36367.59,Urban,FALSE,,,TRUE,TRUE,FALSE,83,TRUE,140496.1,Unstable,507,TRUE,2,0,0.69,,,,,,,,,,Employed
b4bfcf84-8110-45be-8ed0-0acdcb10ab8e,77,10619.89,3619.75,Suburban,FALSE,,,TRUE,FALSE,TRUE,51,TRUE,65884.24,Unstable,828,FALSE,0,0,0.83,,,,,,,,,,Employed
82b7def3-9a3c-483f-b49e-7e444b78608a,40,88710.44,41356.31,Urban,TRUE,,,TRUE,TRUE,TRUE,25,FALSE,38153.77,Stable,501,TRUE,0,0,1,,,,,,,,,,Employed
a8eefec3-392e-44dd-946b-1bcf9b597ba6,60,54621.77,43768.61,Suburban,TRUE,,,FALSE,TRUE,FALSE,81,TRUE,36710,Stable,576,TRUE,3,0,0.41,,,,,,,,,,Unemployed
366e39a4-01c1-4a74-b68b-fe3dc53a266b,81,83269.84,46811.12,Urban,TRUE,,,TRUE,TRUE,TRUE,41,FALSE,108048.88,Unstable,304,TRUE,0,0,0.62,,,,,,,,,,Self-employed
b0d735d0-2bdb-4251-811b-c71c2795fb68,58,22684.83,47760.37,Urban,TRUE,,,TRUE,TRUE,TRUE,47,TRUE,132890.68,Unstable,304,TRUE,5,0,0.93,,,,,,,,,,Unemployed
b8ac4a17-6cab-4488-8c7c-33fc3ba34836,35,65389.27,30591.18,Suburban,TRUE,,,FALSE,TRUE,FALSE,61,TRUE,110565.68,Stable,567,FALSE,5,0,0.72,,,,,,,,,,Self-employed
87be38cf-53e7-4ab6-b47e-d064589b046d,58,41747.26,37934.16,Suburban,TRUE,,,FALSE,TRUE,FALSE,62,TRUE,34485.42,Stable,469,FALSE,3,0,0.76,,,,,,,,,,Self-employed
6d00026f-d90c-47c2-bbf5-378b1717c36c,48,24743.18,43211.86,Rural,TRUE,,,FALSE,TRUE,FALSE,77,TRUE,49484.94,Unstable,599,FALSE,2,0,0.24,,,,,,,,,,Employed
fbfb38ad-6235-4fda-8c86-3ee74b500988,46,5725.3,27593.29,Rural,FALSE,,,TRUE,TRUE,FALSE,4,TRUE,79830.23,Unstable,382,FALSE,7,0,0.9,,,,,,,,,,Self-employed
3b05647f-6040-4fed-902f-d6857d13c40b,80,64910.83,46321.77,Rural,FALSE,,,TRUE,TRUE,TRUE,4,TRUE,20741.77,Stable,802,FALSE,7,0,0.77,,,,,,,,,,Retired
c38090c1-caca-4922-b901-71bc57d2db9a,38,75218.91,36195.4,Suburban,TRUE,,,TRUE,TRUE,FALSE,86,FALSE,63524.44,Stable,334,FALSE,0,0,0.35,,,,,,,,,,Self-employed
fdd6c26a-0fae-40a3-bbf1-2e2450ca8584,54,61174.63,34503.95,Urban,TRUE,,,TRUE,FALSE,FALSE,8,FALSE,135377.67,Unstable,793,TRUE,5,0,0.41,,,,,,,,,,Self-employed
0d2cb9cb-b8dd-4281-9814-9f56a5929473,25,11238.46,13605.25,Suburban,TRUE,,,TRUE,TRUE,TRUE,6,TRUE,37207.15,Stable,315,TRUE,6,0,1,,,,,,,,,,Self-employed
bc2ad331-86ad-4d34-b971-6421b266c058,70,59722.76,17435.52,Suburban,TRUE,,,TRUE,TRUE,TRUE,54,TRUE,101976.41,Stable,549,TRUE,3,1,0.34,,,,,,,,,,Retired
1d9e0d4c-a91c-423c-8bf7-5fee95e49c1a,60,45557.63,25932.41,Rural,TRUE,,,TRUE,TRUE,FALSE,7,FALSE,82404.46,Stable,591,TRUE,9,0,0.31,,,,,,,,,,Unemployed
d56fb667-4b72-491e-b56a-aee2090c4287,62,67271.89,18987.53,Suburban,TRUE,,,TRUE,FALSE,FALSE,56,TRUE,19110.33,Stable,329,TRUE,6,0,0.99,,,,,,,,,,Self-employed
fdbdf8a5-6038-4773-8905-7b5d5c50c3d7,60,8595.19,21048.12,Suburban,TRUE,,,TRUE,FALSE,TRUE,16,TRUE,141710.75,Stable,399,FALSE,9,0,0.99,,,,,,,,,,Unemployed
4798a0ef-7f34-4623-8aa0-3fc867078793,24,8591.67,27160.67,Rural,TRUE,,,FALSE,TRUE,TRUE,65,TRUE,146756.68,Stable,613,TRUE,7,1,0.12,,,,,,,,,,Self-employed
294c381d-29fc-46a5-bb32-e914dd36f3a7,39,55564.87,21238.21,Rural,TRUE,,,TRUE,TRUE,FALSE,33,FALSE,13748.21,Stable,672,FALSE,1,0,0.32,,,,,,,,,,Self-employed
3f377afa-fbad-427d-b002-ac8afc551ee7,57,75154.05,7799.67,Suburban,TRUE,,,TRUE,TRUE,TRUE,51,TRUE,88057.31,Stable,679,TRUE,2,0,0.3,,,,,,,,,,Employed
ab10f5f2-f2a5-4f34-9b08-290efd129ef4,27,10783.25,12701.92,Suburban,TRUE,,,TRUE,TRUE,FALSE,24,TRUE,66656.52,Stable,620,TRUE,2,0,0.64,,,,,,,,,,Employed
d266dacd-166b-442d-b6d2-2e4be3eee238,23,9895.2,30717.86,Rural,TRUE,,,TRUE,TRUE,FALSE,27,TRUE,55616.08,Unstable,480,TRUE,6,0,0.61,,,,,,,,,,Employed
d525ab3a-d10d-45bb-aea9-b5648e1d3b87,55,81245.9,15958.33,Rural,TRUE,,,TRUE,TRUE,TRUE,44,TRUE,120707.19,Stable,797,FALSE,4,0,0.49,,,,,,,,,,Self-employed
b2e16777-1d01-4e93-91ba-1d4be3b6b8ae,70,66995.57,19917.44,Suburban,FALSE,,,TRUE,TRUE,TRUE,63,TRUE,23727.69,Stable,555,TRUE,5,0,0.97,,,,,,,,,,Self-employed
f76d49f9-da36-4d59-938f-dd41017bc385,50,36194.29,33136.01,Rural,TRUE,,,TRUE,TRUE,FALSE,94,FALSE,1249.31,Unstable,482,TRUE,6,0,0.84,,,,,,,,,,Retired
59361815-522b-47fc-8ab8-2fc1ad2bb5c7,62,82013.66,40747.43,Urban,TRUE,,,TRUE,TRUE,TRUE,90,TRUE,35102.69,Stable,714,FALSE,9,0,0.26,,,,,,,,,,Employed
e08b102c-1149-4254-bdcc-8ff42ce62218,51,16758.89,25139.3,Rural,TRUE,,,TRUE,FALSE,TRUE,90,TRUE,148905,Unstable,638,TRUE,1,0,0.97,,,,,,,,,,Retired
30d306eb-abd2-4db2-8929-e36857a113c4,79,27615.86,47949.72,Suburban,TRUE,,,TRUE,TRUE,TRUE,80,FALSE,99600.19,Unstable,555,FALSE,8,0,0.96,,,,,,,,,,Retired
f975a57b-ffae-45f4-947e-327c3cd9e0eb,36,28587.79,36398.33,Urban,FALSE,,,TRUE,FALSE,TRUE,68,TRUE,108095.65,Unstable,539,FALSE,3,0,0.18,,,,,,,,,,Unemployed
0bdd6403-5ad0-45e0-a782-af087e9d0e8e,58,35834.18,27755.28,Rural,TRUE,,,TRUE,FALSE,FALSE,20,TRUE,121541.52,Unstable,751,FALSE,1,0,0.45,,,,,,,,,,Retired
fd902f5a-73e4-4e72-8aef-4812d5820a82,46,44613.24,9681.73,Rural,FALSE,,,TRUE,TRUE,TRUE,47,TRUE,18880.62,Unstable,606,TRUE,6,0,0.77,,,,,,,,,,Self-employed
88004a73-7266-4afa-9224-1317b59df298,73,97854.63,36568.4,Urban,TRUE,,,TRUE,TRUE,FALSE,61,FALSE,110944.57,Stable,735,FALSE,0,0,0.67,,,,,,,,,,Retired
c8527433-1c6d-4a27-bf04-ba68bd5c7cac,36,53450.7,11210,Suburban,FALSE,,,TRUE,FALSE,TRUE,49,TRUE,48610,Stable,334,TRUE,4,0,0.17,,,,,,,,,,Retired
9ea0edc1-75fb-4fae-aa0c-8a791aad7732,22,37086.49,75642.5,Rural,,,,,,,60,,3058.94,,,,,,,FALSE,FALSE,Divorced,1,FALSE,,,,,
339341a0-daa5-4d20-a9e3-6e919f5153aa,72,184259.5,43009.39,Urban,,,,,,,84,,5993.59,,,,,,,FALSE,FALSE,Single,3,FALSE,,,,,
30b07683-356a-463e-bdd4-79c796e99cef,73,124606.06,99164.54,Rural,,,,,,,50,,2907.82,,,,,,,FALSE,FALSE,Widowed,2,FALSE,,,,,
